age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,management,married,tertiary,yes,-1586,yes,yes,cellular,16,jul,89,2,-1,0,unknown,no
30,technician,single,secondary,no,1359,yes,no,unknown,27,may,298,1,-1,0,unknown,no
42,management,married,primary,no,470,yes,no,unknown,12,may,221,1,-1,0,unknown,no
54,management,married,secondary,no,2693,no,no,cellular,22,mar,222,1,188,6,other,yes
59,management,married,tertiary,no,1978,yes,no,cellular,20,aug,928,1,-1,0,unknown,no
36,admin.,single,unknown,no,1815,no,no,unknown,5,jun,387,1,-1,0,unknown,no
24,admin.,single,secondary,no,60,yes,no,cellular,16,apr,417,2,-1,0,unknown,no
55,technician,divorced,tertiary,no,0,yes,no,unknown,30,may,234,1,-1,0,unknown,no
44,blue-collar,divorced,secondary,no,272,yes,no,cellular,14,jul,51,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,466,yes,yes,cellular,14,may,158,5,350,1,other,no
45,services,married,unknown,no,9,yes,no,telephone,29,jul,186,2,-1,0,unknown,no
35,admin.,single,secondary,no,943,no,no,telephone,14,nov,24,1,-1,0,unknown,no
46,housemaid,married,primary,no,3512,no,no,cellular,30,oct,175,1,197,1,failure,yes
31,admin.,single,secondary,no,0,yes,no,cellular,7,may,895,2,295,2,failure,yes
36,technician,single,secondary,no,0,no,no,cellular,29,aug,21,2,-1,0,unknown,no
26,technician,single,tertiary,no,15161,no,no,cellular,2,feb,280,1,-1,0,unknown,yes
28,blue-collar,single,secondary,no,121,no,no,cellular,4,feb,542,2,-1,0,unknown,no
44,blue-collar,married,primary,no,-237,yes,no,telephone,10,jul,73,1,-1,0,unknown,no
45,admin.,married,secondary,no,476,no,no,cellular,6,aug,356,1,364,1,other,yes
43,management,married,tertiary,no,676,no,no,cellular,25,aug,143,4,-1,0,unknown,no
27,blue-collar,single,secondary,no,535,no,no,cellular,13,may,159,1,87,3,success,yes
59,management,married,tertiary,no,1729,no,no,cellular,30,apr,119,1,-1,0,unknown,no
32,management,single,tertiary,no,1131,yes,no,unknown,20,may,267,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,237,no,yes,telephone,5,nov,169,1,-1,0,unknown,yes
40,technician,divorced,secondary,no,6,no,no,cellular,27,aug,26,16,-1,0,unknown,no
40,blue-collar,divorced,unknown,no,1171,yes,no,unknown,29,may,431,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,616,yes,no,telephone,12,may,185,3,-1,0,unknown,no
28,technician,single,secondary,no,16,no,no,cellular,17,apr,268,1,333,1,failure,no
40,blue-collar,divorced,unknown,no,0,no,yes,unknown,25,jun,91,2,-1,0,unknown,no
34,technician,married,tertiary,no,197,no,no,cellular,20,aug,78,3,-1,0,unknown,yes
34,technician,divorced,secondary,no,675,no,no,cellular,25,jul,81,2,-1,0,unknown,no
31,entrepreneur,married,tertiary,no,79,yes,no,unknown,18,oct,558,1,-1,0,unknown,no
42,management,married,secondary,no,6526,no,no,cellular,18,jun,133,2,399,3,failure,no
59,management,divorced,tertiary,no,893,yes,no,cellular,16,apr,206,4,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,-2093,yes,yes,unknown,9,jul,120,3,-1,0,unknown,no
55,blue-collar,single,secondary,no,82,no,yes,cellular,7,jul,500,1,-1,0,unknown,no
32,blue-collar,single,unknown,no,258,yes,no,cellular,18,may,291,2,-1,0,unknown,no
35,housemaid,married,primary,no,218,yes,no,cellular,9,jul,127,1,-1,0,unknown,no
48,housemaid,single,secondary,no,71,no,no,cellular,28,aug,97,3,-1,0,unknown,no
28,blue-collar,married,secondary,no,-42,yes,no,cellular,15,may,192,1,364,3,other,no
29,blue-collar,single,secondary,no,1166,yes,no,unknown,16,may,33,1,-1,0,unknown,no
35,admin.,married,tertiary,no,286,no,no,cellular,30,apr,949,2,-1,0,unknown,yes
51,admin.,single,secondary,no,726,yes,no,cellular,27,apr,89,8,-1,0,unknown,yes
36,management,single,tertiary,no,62,no,no,telephone,31,jul,43,34,-1,0,unknown,no
41,blue-collar,married,secondary,no,306,yes,no,telephone,11,may,86,1,369,2,failure,no
47,management,divorced,tertiary,no,6333,yes,no,telephone,19,nov,498,4,-1,0,unknown,no
45,management,single,tertiary,no,451,no,no,unknown,17,jun,881,1,-1,0,unknown,no
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,30,apr,381,1,160,2,other,yes
29,admin.,single,secondary,no,-498,yes,no,cellular,2,feb,99,3,227,14,failure,no
46,housemaid,single,primary,no,10889,no,no,cellular,19,oct,167,3,-1,0,unknown,no
44,blue-collar,married,secondary,no,1311,yes,no,cellular,13,may,184,1,364,1,failure,no
45,blue-collar,married,secondary,no,8680,yes,no,unknown,13,may,503,1,-1,0,unknown,no
55,self-employed,married,primary,no,468,yes,no,cellular,11,may,214,2,-1,0,unknown,no
40,self-employed,married,tertiary,no,1603,no,no,unknown,17,jun,279,1,-1,0,unknown,no
21,admin.,single,secondary,no,325,yes,no,unknown,16,may,467,1,-1,0,unknown,no
43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1514,1,284,2,failure,yes
48,blue-collar,single,primary,no,623,yes,no,cellular,2,feb,1425,2,-1,0,unknown,yes
44,technician,divorced,secondary,no,268,no,no,unknown,17,jun,108,6,-1,0,unknown,no
28,technician,single,tertiary,no,1628,yes,no,cellular,25,jul,1422,2,-1,0,unknown,yes
32,blue-collar,married,secondary,no,485,yes,no,telephone,12,may,1100,2,-1,0,unknown,no
45,housemaid,married,secondary,no,16358,no,no,telephone,19,nov,161,1,-1,0,unknown,no
39,blue-collar,married,primary,no,-310,yes,yes,unknown,28,may,26,5,-1,0,unknown,no
49,technician,married,secondary,no,308,no,no,cellular,26,oct,260,2,91,5,failure,no
36,blue-collar,married,primary,no,-20,yes,no,unknown,7,may,353,3,-1,0,unknown,no
40,unemployed,married,tertiary,no,2430,no,no,cellular,24,aug,87,2,-1,0,unknown,no
70,retired,divorced,secondary,no,0,no,no,cellular,8,sep,206,1,-1,0,unknown,yes
46,blue-collar,married,primary,no,0,yes,yes,unknown,8,may,390,3,-1,0,unknown,no
36,blue-collar,married,unknown,no,1023,yes,no,cellular,4,feb,184,2,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,338,yes,no,unknown,8,may,116,1,-1,0,unknown,no
81,retired,divorced,secondary,no,452,no,no,telephone,16,dec,443,1,-1,0,unknown,yes
33,management,single,tertiary,no,215,yes,no,cellular,28,jan,144,1,-1,0,unknown,no
26,admin.,single,secondary,no,1099,no,no,cellular,15,jan,99,2,225,13,other,no
36,admin.,married,secondary,no,304,yes,no,cellular,2,feb,249,3,-1,0,unknown,no
49,admin.,divorced,secondary,no,168,yes,yes,unknown,8,may,513,1,-1,0,unknown,yes
39,technician,divorced,secondary,no,385,no,no,cellular,13,oct,242,1,48,2,failure,yes
27,admin.,single,secondary,no,180,no,yes,cellular,17,jul,114,1,-1,0,unknown,no
43,blue-collar,single,secondary,no,592,yes,no,cellular,14,may,260,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,382,yes,no,cellular,6,apr,254,1,-1,0,unknown,no
38,management,single,tertiary,no,15030,yes,no,cellular,13,may,167,1,174,7,other,no
42,management,single,tertiary,no,759,no,yes,cellular,28,aug,105,6,-1,0,unknown,no
33,technician,single,tertiary,no,6127,no,no,cellular,8,aug,127,3,-1,0,unknown,no
57,retired,divorced,secondary,no,-331,yes,no,unknown,6,may,531,1,-1,0,unknown,no
35,blue-collar,married,unknown,no,568,yes,no,cellular,14,may,119,2,293,1,failure,no
47,technician,married,secondary,no,0,yes,no,cellular,30,apr,81,1,164,1,failure,no
31,blue-collar,married,secondary,no,1495,yes,yes,unknown,23,may,159,3,-1,0,unknown,no
36,management,married,tertiary,no,200,no,no,cellular,28,aug,131,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,162,yes,no,cellular,12,may,83,1,368,4,failure,no
37,entrepreneur,married,tertiary,no,404,yes,no,cellular,28,jul,55,10,-1,0,unknown,no
46,services,married,secondary,no,6913,no,no,unknown,12,jun,781,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,2219,yes,no,unknown,15,may,51,2,-1,0,unknown,no
48,management,married,secondary,no,11146,no,no,unknown,6,jun,136,1,-1,0,unknown,no
31,student,married,secondary,no,147,yes,no,cellular,15,may,456,1,-1,0,unknown,no
32,technician,single,tertiary,no,720,no,no,cellular,12,aug,234,4,-1,0,unknown,no
47,services,married,secondary,no,1123,no,yes,cellular,21,jul,251,5,-1,0,unknown,no
33,technician,single,tertiary,no,68,no,no,cellular,14,aug,96,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,315,no,no,cellular,4,may,76,4,89,3,success,no
42,unemployed,married,secondary,no,1289,no,no,cellular,15,oct,1176,3,92,6,success,yes
50,management,divorced,tertiary,no,0,no,no,cellular,25,aug,57,3,-1,0,unknown,no
32,technician,married,secondary,no,91,yes,no,cellular,12,may,209,1,-1,0,unknown,no
42,services,divorced,secondary,no,444,no,no,cellular,21,nov,171,1,-1,0,unknown,no
31,management,single,tertiary,no,0,yes,no,cellular,7,may,45,1,22,2,failure,no
47,services,married,secondary,no,2070,yes,yes,unknown,26,may,136,1,-1,0,unknown,no
26,admin.,single,secondary,no,255,no,no,cellular,9,feb,190,1,-1,0,unknown,yes
53,self-employed,married,secondary,no,1066,yes,no,cellular,18,nov,110,1,186,3,failure,no
50,blue-collar,married,unknown,no,2284,yes,no,telephone,31,jul,1088,17,-1,0,unknown,yes
34,management,single,tertiary,no,2679,yes,no,cellular,7,may,195,1,-1,0,unknown,no
47,blue-collar,married,primary,no,421,yes,yes,unknown,5,jun,52,1,-1,0,unknown,no
52,blue-collar,married,primary,no,1409,yes,no,unknown,19,jun,224,1,-1,0,unknown,no
62,services,married,primary,no,276,no,no,cellular,14,oct,80,2,-1,0,unknown,no
35,admin.,married,secondary,no,3187,yes,no,unknown,20,may,71,1,-1,0,unknown,no
44,services,divorced,tertiary,no,2279,no,yes,cellular,19,nov,105,1,146,1,failure,no
44,technician,married,tertiary,no,1818,yes,yes,cellular,3,feb,508,1,92,4,failure,yes
56,blue-collar,married,primary,no,420,yes,no,cellular,29,jan,129,1,265,1,failure,no
59,blue-collar,married,secondary,yes,-918,yes,no,unknown,16,jun,253,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,314,yes,yes,cellular,17,apr,357,1,-1,0,unknown,no
45,entrepreneur,married,secondary,yes,624,no,yes,unknown,30,jun,50,1,-1,0,unknown,no
55,retired,married,secondary,no,241,yes,no,unknown,20,jun,14,6,-1,0,unknown,no
53,technician,married,secondary,no,598,no,no,cellular,2,feb,340,3,264,2,failure,no
71,retired,married,tertiary,no,653,no,no,telephone,3,sep,471,1,189,1,success,yes
46,self-employed,married,secondary,no,716,no,no,cellular,6,aug,131,2,-1,0,unknown,no
52,management,married,tertiary,no,2578,no,no,cellular,17,nov,412,1,-1,0,unknown,no
31,technician,married,secondary,no,367,no,no,cellular,28,aug,79,17,-1,0,unknown,no
44,technician,married,secondary,no,596,yes,no,unknown,30,may,28,3,-1,0,unknown,no
47,unemployed,married,primary,no,798,no,no,cellular,20,aug,89,2,-1,0,unknown,no
39,blue-collar,married,primary,no,499,yes,no,cellular,13,may,156,1,-1,0,unknown,no
36,management,married,secondary,no,122,yes,no,unknown,19,may,39,7,-1,0,unknown,no
56,retired,married,secondary,no,255,no,no,cellular,7,aug,481,1,-1,0,unknown,no
40,management,single,secondary,no,10378,yes,no,cellular,17,nov,523,3,-1,0,unknown,no
46,admin.,married,secondary,no,196,yes,no,telephone,14,may,29,2,-1,0,unknown,no
50,housemaid,married,secondary,no,7317,yes,no,cellular,13,may,172,1,370,1,failure,no
31,services,married,secondary,no,78,yes,yes,cellular,14,jul,97,2,-1,0,unknown,no
39,technician,married,secondary,no,94,no,no,unknown,16,jun,182,2,-1,0,unknown,no
34,technician,married,secondary,no,4,yes,no,cellular,2,feb,105,2,263,1,failure,no
32,technician,married,secondary,no,253,yes,no,unknown,4,jun,257,3,-1,0,unknown,no
36,management,divorced,tertiary,no,3837,yes,no,cellular,17,nov,184,1,193,1,success,no
44,technician,single,secondary,no,250,no,no,telephone,2,mar,382,2,-1,0,unknown,yes
51,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,458,6,-1,0,unknown,yes
45,services,married,secondary,no,-158,yes,no,unknown,2,jun,91,1,-1,0,unknown,no
26,admin.,married,secondary,no,1417,yes,no,unknown,6,jun,60,3,-1,0,unknown,no
33,blue-collar,married,primary,no,256,yes,no,unknown,21,may,151,2,-1,0,unknown,no
59,retired,married,secondary,no,1066,yes,no,cellular,28,jan,273,2,-1,0,unknown,no
57,technician,divorced,tertiary,no,126,no,no,telephone,4,jun,166,2,-1,0,unknown,yes
39,admin.,married,secondary,no,1101,yes,no,cellular,6,may,128,3,-1,0,unknown,no
41,management,married,secondary,no,5585,no,no,unknown,9,jun,772,1,-1,0,unknown,no
34,management,married,tertiary,no,-422,yes,no,cellular,30,jan,458,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,1140,yes,no,unknown,15,may,241,32,-1,0,unknown,no
47,blue-collar,married,primary,no,2,yes,yes,unknown,14,may,164,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,2688,yes,no,unknown,20,may,281,1,-1,0,unknown,no
43,blue-collar,married,primary,no,483,yes,no,cellular,12,may,225,3,-1,0,unknown,no
49,admin.,divorced,secondary,no,1697,no,yes,cellular,29,jul,184,4,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,3850,no,no,cellular,3,feb,130,2,-1,0,unknown,no
26,student,single,secondary,no,0,no,no,cellular,2,feb,1223,2,-1,0,unknown,yes
28,management,single,tertiary,no,4013,yes,no,unknown,4,jun,386,1,-1,0,unknown,no
55,management,married,tertiary,no,1909,no,no,cellular,8,aug,167,1,-1,0,unknown,no
49,self-employed,married,secondary,no,1103,no,no,cellular,12,aug,428,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,1569,yes,no,cellular,8,may,156,4,-1,0,unknown,no
31,technician,married,secondary,no,7,no,no,telephone,6,aug,116,6,-1,0,unknown,no
52,management,divorced,primary,no,92,no,yes,cellular,16,jul,469,7,-1,0,unknown,no
39,admin.,married,secondary,no,456,yes,no,cellular,17,apr,193,3,-1,0,unknown,no
34,blue-collar,married,primary,no,277,no,no,cellular,4,feb,68,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,395,yes,yes,unknown,23,may,281,1,-1,0,unknown,no
44,self-employed,single,secondary,no,0,no,no,cellular,30,jul,187,3,-1,0,unknown,no
25,services,single,secondary,no,199,no,no,cellular,16,nov,173,1,92,5,failure,no
51,self-employed,married,primary,no,106,yes,no,telephone,6,may,217,1,169,5,failure,no
32,admin.,married,secondary,no,0,yes,no,unknown,20,may,464,2,-1,0,unknown,no
32,admin.,single,secondary,no,212,no,no,cellular,7,jul,830,5,-1,0,unknown,yes
27,entrepreneur,single,tertiary,no,81,no,no,cellular,5,feb,197,1,199,3,failure,no
34,blue-collar,married,primary,no,244,yes,no,unknown,27,may,15,13,-1,0,unknown,no
38,blue-collar,married,primary,no,1327,yes,no,cellular,20,nov,277,1,-1,0,unknown,no
40,unemployed,married,secondary,no,3382,yes,no,unknown,14,may,125,1,-1,0,unknown,no
58,management,married,tertiary,no,96,no,no,cellular,21,nov,850,1,-1,0,unknown,yes
41,blue-collar,married,secondary,no,1362,yes,no,cellular,18,nov,25,1,-1,0,unknown,no
46,technician,married,secondary,no,0,no,no,cellular,6,aug,132,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,550,yes,no,unknown,9,may,84,1,-1,0,unknown,no
31,services,married,secondary,no,1129,yes,no,unknown,9,may,231,2,-1,0,unknown,no
59,retired,divorced,primary,no,606,no,no,unknown,12,oct,54,1,526,2,failure,no
49,technician,married,secondary,no,1811,yes,yes,cellular,2,feb,168,2,245,1,other,no
36,blue-collar,married,secondary,no,718,yes,no,cellular,28,jul,91,3,-1,0,unknown,no
45,retired,single,tertiary,no,212,no,no,unknown,9,jun,63,1,-1,0,unknown,no
31,management,single,secondary,no,1088,yes,no,cellular,8,apr,575,2,-1,0,unknown,yes
59,retired,married,secondary,no,319,yes,no,unknown,5,may,143,3,-1,0,unknown,no
40,self-employed,married,tertiary,no,3059,yes,yes,cellular,18,nov,41,1,182,1,failure,no
37,management,married,tertiary,no,59,yes,yes,telephone,2,feb,319,1,213,1,failure,no
52,technician,divorced,secondary,no,0,no,no,telephone,17,nov,215,3,-1,0,unknown,no
38,blue-collar,single,secondary,no,397,yes,no,cellular,17,apr,282,1,-1,0,unknown,no
33,self-employed,married,secondary,no,0,yes,no,cellular,31,jul,14,23,-1,0,unknown,no
57,retired,divorced,tertiary,no,0,yes,no,cellular,5,may,180,1,-1,0,unknown,no
53,technician,married,secondary,no,56,yes,yes,unknown,5,may,152,2,-1,0,unknown,no
46,blue-collar,divorced,primary,no,2775,no,yes,cellular,8,jul,188,1,-1,0,unknown,no
70,technician,married,secondary,no,3020,no,no,telephone,2,nov,358,2,186,1,failure,no
28,management,married,secondary,no,292,yes,no,unknown,28,may,507,1,-1,0,unknown,yes
37,blue-collar,married,secondary,no,3173,yes,no,cellular,13,may,179,1,-1,0,unknown,no
53,management,married,tertiary,no,57,no,yes,cellular,19,nov,84,3,-1,0,unknown,no
27,admin.,married,secondary,no,132,yes,no,unknown,27,may,21,1,-1,0,unknown,no
45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,-1,0,unknown,no
36,management,married,tertiary,no,428,no,no,unknown,28,may,121,1,-1,0,unknown,no
30,technician,single,secondary,no,963,yes,no,cellular,18,may,66,1,-1,0,unknown,no
39,management,single,tertiary,no,1648,no,no,cellular,19,oct,123,1,-1,0,unknown,no
49,blue-collar,married,primary,no,3659,yes,no,unknown,7,may,160,1,-1,0,unknown,no
38,technician,married,tertiary,no,88,no,no,cellular,8,nov,282,2,186,4,success,yes
46,blue-collar,married,primary,no,557,no,no,unknown,18,jun,89,1,-1,0,unknown,no
31,services,single,secondary,no,2963,yes,no,unknown,12,may,124,1,-1,0,unknown,no
75,retired,divorced,primary,no,46,no,no,cellular,2,feb,294,1,-1,0,unknown,no
32,admin.,single,secondary,no,299,yes,no,cellular,20,apr,177,2,348,2,failure,no
54,blue-collar,married,primary,no,175,no,yes,cellular,8,jul,1027,1,-1,0,unknown,no
56,services,married,secondary,no,705,yes,no,unknown,29,may,151,2,-1,0,unknown,no
41,blue-collar,single,primary,no,1649,yes,no,unknown,16,may,312,3,-1,0,unknown,no
31,services,single,secondary,no,24,no,no,cellular,18,jul,135,2,-1,0,unknown,no
59,housemaid,married,primary,no,352,no,no,telephone,21,jul,132,10,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,cellular,17,apr,87,2,322,4,failure,no
36,management,married,tertiary,no,46,no,no,cellular,25,aug,84,4,-1,0,unknown,no
32,blue-collar,married,primary,no,80,yes,no,unknown,20,may,614,2,-1,0,unknown,no
47,technician,married,secondary,no,1233,yes,no,unknown,11,sep,91,1,100,2,other,yes
38,admin.,married,secondary,no,0,no,no,telephone,17,nov,599,2,158,8,other,no
60,blue-collar,married,primary,no,2147,no,no,telephone,14,may,213,1,-1,0,unknown,no
59,retired,divorced,tertiary,no,3444,no,no,cellular,10,aug,252,1,185,2,success,yes
60,retired,married,secondary,no,5207,no,no,cellular,4,aug,160,1,-1,0,unknown,no
41,management,married,tertiary,no,30,yes,no,cellular,15,may,101,4,291,6,failure,no
24,student,single,secondary,no,82,yes,no,unknown,5,may,204,2,-1,0,unknown,no
41,blue-collar,married,primary,no,849,yes,no,unknown,15,may,72,1,-1,0,unknown,no
40,admin.,married,tertiary,no,1108,no,no,cellular,26,jan,228,1,92,5,failure,no
41,self-employed,married,secondary,no,713,yes,no,unknown,19,may,78,1,-1,0,unknown,no
28,management,single,tertiary,no,320,yes,no,cellular,30,apr,239,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,-45,yes,no,unknown,26,may,240,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,4146,no,no,cellular,17,jul,628,1,-1,0,unknown,no
26,technician,single,tertiary,no,1996,no,no,cellular,29,jan,111,2,-1,0,unknown,no
38,technician,single,secondary,no,2079,yes,yes,unknown,29,may,122,1,-1,0,unknown,no
41,management,married,tertiary,no,1391,no,no,cellular,5,aug,537,1,-1,0,unknown,no
29,management,married,tertiary,no,451,no,no,cellular,4,may,54,1,96,1,failure,no
41,entrepreneur,married,tertiary,no,0,yes,no,cellular,3,feb,168,3,-1,0,unknown,no
45,entrepreneur,married,primary,no,1953,yes,no,unknown,15,may,95,3,-1,0,unknown,no
40,admin.,single,primary,no,846,yes,no,cellular,14,may,204,1,-1,0,unknown,no
55,management,single,secondary,no,220,yes,no,unknown,6,may,328,2,-1,0,unknown,no
51,blue-collar,divorced,primary,no,37,yes,no,cellular,13,may,341,1,-1,0,unknown,no
29,technician,single,secondary,no,156,yes,no,unknown,27,may,574,5,-1,0,unknown,no
52,management,married,tertiary,no,1453,no,no,telephone,29,jul,254,21,-1,0,unknown,no
31,housemaid,single,tertiary,no,2017,yes,no,cellular,28,jan,167,1,286,5,failure,no
